id_str,full_text,created_at,lang,favorite_count,retweet_count,reply_count,quote_count
2047887028935901247,Padahal lagi nyindir Trump sama Prabowo lah kok yang nimbrung suporter bola ,Sat Apr 25 03:54:50 +0000 2026,in,2,0,5,0
2047887007872090265,@USER @USER @USER @USER Hak para koruptor terus membela diri tapi hukum zaman presiden pak @USER tegas tak pandang bulu.,Sat Apr 25 03:54:45 +0000 2026,in,0,0,0,0
2047886930621370587,Boyolali Sarjo 50th penyandang disabilitas yg sehari2 memulung barang bekas serta berjualan pakaian bekas skrg terbantu program SEKOLAH RAKYAT anak2nya bisa bersekolah dan tinggal di asrama scr gratis.. Ane minta diperbanyak inih Sekolah Rakyat ini.. @USER @USER https://t.co/TGDfZ9tice,Sat Apr 25 03:54:26 +0000 2026,in,13,9,0,0
2047886834953507024,@USER Wajar kl @USER frustasi Ini gambarkan Prabowo ga tahu skala prioritas Usul SmartTV pdhl bnyk sekolah yg kondisinya msh memprihatinkan Dan sialnya lg dr menteri smp KaBIN lapor ke Teddy Jd jangankan rakyat dgn presiden Presiden dgn menteri sj tdk ada komunikasi,Sat Apr 25 03:54:04 +0000 2026,in,0,0,0,0
2047886809510863047,@USER @USER Innalillaahi wainna ilaihi roji'uun Allaahummaghfirlahu warhamhu wa'afihi wa'fuanhu wawasi'madkholahu wa akrim nuzulahu Aamiin yaa Robbal'aalamiin ,Sat Apr 25 03:53:57 +0000 2026,in,0,0,0,0
2047886750874575185,@USER @USER Aji mumpung... Dipikir anggaran ratusan T nyempil dikit ga kelihatan..,Sat Apr 25 03:53:43 +0000 2026,in,0,0,0,0
2047886530921070828,@USER @USER @USER Tetap semangat ya mbak. Kebenaran akan menemukan jalannya Amin ,Sat Apr 25 03:52:51 +0000 2026,in,1,0,0,0
2047886463732453704,@USER @USER @USER Tapi kalo mundur repot juga... Masalahnya Gibran bang wakilnya ,Sat Apr 25 03:52:35 +0000 2026,in,0,0,0,0
2047886440735096985,Wok Prabowo temuan netizen https://t.co/2eS7KBvZlH,Sat Apr 25 03:52:30 +0000 2026,in,0,0,0,0
2047886256466788510,@USER @USER @USER Silahkan pak ceo MBG. Waktunya jadi pahlawan Pak ,Sat Apr 25 03:51:46 +0000 2026,in,0,0,0,0
2047886185704591415,@USER @USER @USER @USER Cok lucu tenan siapa yang gak bangga liat bangsa sendiri maju berkembang contoh hal kecil liat perjuangan timnas berjuang buat pildun aja bangganya bukan main. Framing lu basi murahan Negara dengan koruptor yang tidak ditindak tegas emang negara korup. Suk ternak buzzer. ckck,Sat Apr 25 03:51:29 +0000 2026,in,0,0,1,0
2047886153299456283,@USER @USER Bener turun harga rupiah dimata orang asing ,Sat Apr 25 03:51:21 +0000 2026,in,0,0,0,0
2047886145586098652,soon si babi prabowo nyusul BUT ABSOLUTELY STRAIGHT TO HELL! https://t.co/VXfbiRXItZ,Sat Apr 25 03:51:19 +0000 2026,en,1,0,0,0
2047886111352242662,@USER @USER @USER @USER superwok bangun superwok,Sat Apr 25 03:51:11 +0000 2026,in,0,0,0,0
2047886104939167789,@USER @USER @USER @USER @USER @USER Nasabah dibikin resah.,Sat Apr 25 03:51:09 +0000 2026,in,0,0,0,0
2047886103596978373,@USER @USER @USER GK bkl d dnger https://t.co/kun0FxceBR,Sat Apr 25 03:51:09 +0000 2026,in,0,0,0,0
2047885938580418670,@USER Ya gak nyambung dodol JK juga bukan ketum partai th 2012 itu. JK ketum partai golkar periode 2004 2009. Malah saat pilpres 2014 - dia pasangan dg jokowi partainya dukung Prabowo Hatta. Jadi ternak jokowi memang mesti guoblok sih ya.,Sat Apr 25 03:50:30 +0000 2026,in,1,0,0,0
2047885732988215715,@USER @USER Tuk 1$ hrs ngumpulin sekarung rupiah.tak berharga bngt.,Sat Apr 25 03:49:41 +0000 2026,in,0,0,0,0
2047885641921462541,@USER @USER Terlalu banyak janji rakyat tidak makan janji tapi nasi.,Sat Apr 25 03:49:19 +0000 2026,in,0,0,0,0
2047885454461247900,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Bnyk bro,Sat Apr 25 03:48:34 +0000 2026,in,1,0,0,0
2047885409695432923,@USER @USER @USER Yg sibuk fitnah sana sini ujannya kaum elo,Sat Apr 25 03:48:24 +0000 2026,in,1,0,1,0
2047885397146153329,@USER @USER Pak @USER coba ini dibaca pak ,Sat Apr 25 03:48:21 +0000 2026,in,0,0,0,0
2047884091325096382,@USER @USER @USER @USER @USER @USER @USER @USER @USER Salah lagi.... seperti trump yang memang idiot yang goblok adalah maga pemilihnya. Sama halnya disini 02 (dan menyusul 01 krn sebenarnya 1 dna) tanpa mereka wowo cs cuman seonggok pecatan yg kabur jadi antek jordan. Tapi ini adalah demokrasi loreng. Beginilah konoha beriman,Sat Apr 25 03:43:09 +0000 2026,in,1,0,0,0
2047884069854441664,Entahlah kenapa Pak @USER masih mempertahankan beliau. Rapat daring Rapat online berkualitas membutuhkan kamera mikrofon pencahayaan dan laptop yang mumpuni agar komunikasi lancar. Tapi lisensi Zoom meeting kok jd semahal itu?! 5M?! Seriusan gaes?!,Sat Apr 25 03:43:04 +0000 2026,in,0,0,0,0
2047884049382019351,@USER @USER Kasihan Prabowo ya. Kok mau2nya belain orang sejahat itu. Padahal sebagai presiden kekuasaannya mutlak! Apalagi untuk mengadili kawan dekat berijazah palsu dan sangat banyak masalah untuk negeri kita ini.,Sat Apr 25 03:42:59 +0000 2026,in,0,0,0,0
2047884021565386862,@USER @USER Betul! Polanya kebaca: setelah gaduh soal ijazah sekarang 'Termul' coba adu domba umat Kristen dengan Pak JK. Ini jahat banget.,Sat Apr 25 03:42:53 +0000 2026,in,2,0,0,0
2047883975956594986,@USER adl yg gw dukung di 2014 dan 2019. Pascabowo @USER @USER @USER adl pemuja garis keras jokowkwkwk #FufufafaBencanaNasional,Sat Apr 25 03:42:42 +0000 2026,in,0,0,0,0
2047883947804381549,Presiden Prabowo Subianto memanggil Kapolri Jenderal Polisi Listyo Sigit Prabowo di kediaman Hambalang Jumat 24 April 2026. Dalam pertemuan sekitar 1 jam tersebut dibahas beberapa hal terkait keamanan nasional dan kondisi umum situasi nasional di berbagai sektor strategis. https://t.co/TvuPoKiKgs,Sat Apr 25 03:42:35 +0000 2026,in,0,0,0,0
2047883931903737991,@USER @USER 3 periode tah..? Mang sampe,Sat Apr 25 03:42:31 +0000 2026,in,1,0,0,0
2047883882247475618,Mohon perhatiannya Mr. President @USER,Sat Apr 25 03:42:20 +0000 2026,in,0,0,0,0
2047883712210370595,@USER Dia dulu yang bilang kalo Prabowo kepilih gaji guru honorer minimal 2 juta kan? Bacot anjing!,Sat Apr 25 03:41:39 +0000 2026,in,0,0,0,0
2047883710893314500,Ini merupakan kali kedua Rosan menghadap Prabowo dalam sepekan. Sebelumnya pada Selasa 21 April 2026 yang lalu Rosan juga menghadap Prabowo di Istana Kepresidenan Jakarta Pusat. Kala itu dia melaporkan realisasi investasi kepada Prabowo.,Sat Apr 25 03:41:39 +0000 2026,in,0,0,1,0
2047883701342900437, Terima kasih Bapak Presiden @USER atas arahan terkait percepatan hilirisasi dan penguatan program prioritas Danantara hari ini di Hambalang ujar Rosan dikutip dari unggahan di Instagram resmi @USER Jumat (24/4/2026).,Sat Apr 25 03:41:36 +0000 2026,in,0,0,1,0
2047883699069559046,Dalam pertemuan itu pria yang juga merupakan CEO BPI Danantara itu mendapatkan arahan dari Prabowo soal percepatan hilirisasi dan penguatan pada sejumlah program prioritas yang tengah dijalankan Danantara.,Sat Apr 25 03:41:36 +0000 2026,in,0,0,1,0
2047883696745926662,Menteri Investasi dan Hilirisasi/Kepala BKPM Rosan Roeslani menghadap Presiden Prabowo Subianto di kediaman pribadinya Hambalang Bogor Jawa Barat hari ini.,Sat Apr 25 03:41:35 +0000 2026,in,0,0,1,0
2047883694187454858,Di Hambalang Prabowo Kasih Arahan Khusus Soal Hilirisasi ke Rosan #prabowosubianto #terimakasihpakbowo #jagaindonesia https://t.co/rRqRDW0lQi,Sat Apr 25 03:41:35 +0000 2026,in,0,0,1,0
2047883579330572465,@USER @USER Program unfaedah ujungnya cuma 2 kemakan jadi tai atw keracunan masuk RS,Sat Apr 25 03:41:07 +0000 2026,in,0,0,0,0
2047883528063566006,Yearite handsome ini mah suami bule yang mau dibotakin istrinya kalo Prabowo menang,Sat Apr 25 03:40:55 +0000 2026,in,0,0,0,0
2047883518789992951,@USER Prabowo,Sat Apr 25 03:40:53 +0000 2026,pl,0,0,0,0
2047883478197543290,@USER @USER Gue perhatiin sama poto yg sok2 imut yg lagi viral belakangan ini dia menggendut bgt ya dari abis pelantikan,Sat Apr 25 03:40:43 +0000 2026,in,0,0,0,0
2047883441165975842,@USER @USER Kebanyakan ngehalu,Sat Apr 25 03:40:34 +0000 2026,in,1,0,0,0
2047883436652908854,@USER Baca lagi tuk @USER,Sat Apr 25 03:40:33 +0000 2026,in,0,0,0,0
2047895919681523807,Iran dakwa sebahagian besar peluru berpandunya belum digunakan dalam perang dengan AS #BHdunia Jurucakap Kementerian Pertahanan Iran mendakwa tentera negara itu mengekalkan kelebihan sepanjang konflik dengan AS. https://t.co/oLt16S0Ak7,Sat Apr 25 04:30:09 +0000 2026,in,0,0,0,0
2047895749632143688,Laporan medis Netanyahu menyebutkan bahwa penjahat perang itu menjalani terapi radiasi untuk kanker prostat stadium awal. @USER @USER https://t.co/Bd0ILh5ioq,Sat Apr 25 04:29:29 +0000 2026,in,0,0,0,0
2047895625564647772,@USER Ga ngerti kenapa akun cenblu malah bikin perang gender gini. Itu awalnya mas yg korban ngomong sini lo turun ke si boti makanya si mba juga teriak nyuruh keluar kebetulan videonya mengarah ke korban kesannya nyuruh korban keluar aslinya emang 2 2 nya diminta keluar.,Sat Apr 25 04:28:59 +0000 2026,in,0,0,0,0
2047895583319589217,Warga di Khan Yunis telah membuka kembali pusat kebugaran yang sebagian hancur akibat perang memperbaiki peralatan yang rusak untuk menciptakan ruang latihan sederhana. Pemilik pusat kebugaran mengatakan keputusan untuk membangun kembali didorong oleh kebutuhan daripada https://t.co/lZKkUPfF7k,Sat Apr 25 04:28:49 +0000 2026,in,0,0,0,0
2047895451010220266,@USER Kalo gua biarin terjadi biar perang ame rakyatnya jelas2 Sumatra masyarkaatnye udah putus asa sama indo biar makin chaoss era kebodohan presiden terburuk sepanjang sejarah ,Sat Apr 25 04:28:18 +0000 2026,in,0,0,0,0
2047895336866509223,Gaza kembali merayakan pesta pernikahan massal Thaub Al-Farah 2 (pakaian kebahagiaan) pada Jumat (24-4-2026) yang melibatkan 300 pengantin pria dan wanita mengembalikan suasana kebahagiaan bagi warga Gaza meski di tengah duka kesulitan dan kehancuran perang. @USER https://t.co/bvQMVMNLil,Sat Apr 25 04:27:51 +0000 2026,in,0,0,0,0
2047895008661901632,terlalu iconic di iwo jima makanya dicasting terus buat setting perang ,Sat Apr 25 04:26:32 +0000 2026,in,0,0,0,0
2047894297475981623,@USER Lalu di jawab kakak MBS tunjukkan ijazahmu pasti perang selesai ,Sat Apr 25 04:23:43 +0000 2026,in,0,0,0,0
2047893605625581635,@USER Ini termasuk sewenang-wenang kapal PERANG AS di belawan kesewenang-wenangan presiden menjual kedaulatan Laut ke AS @USER @USER @USER https://t.co/rTIs9zZBBZ,Sat Apr 25 04:20:58 +0000 2026,in,0,0,0,0
2047893518421783038,@USER @USER LCS udah dikuasai China kalau selat Malaka diserahkan ke Amrik ya bakal perang,Sat Apr 25 04:20:37 +0000 2026,in,0,0,0,0
2047893501107634280,Perang terosss,Sat Apr 25 04:20:33 +0000 2026,in,1,0,0,0
2047893501023813720,@USER @USER Berdasarkan mandat PBB Blue Zone tetap berlaku tetapi fungsi perlindungannya hilang saat perang terjadi. Wilayah tsb berbahaya bagi UNIFIL maupun warga lokal. Logisnya kita bisa menarik pasukan dari blue zone. Kalo gak ditarik korban prajurit kita akan terus berjatuhan.,Sat Apr 25 04:20:33 +0000 2026,in,0,0,0,0
2047893415996936200,@USER selamat beristirahat habis perang mou,Sat Apr 25 04:20:13 +0000 2026,in,0,0,0,0
2047893272266510621,Perang sedang terjadi. Krisis energi banyak melanda negara luar. Ketersediaan migas dlm negara aman krn Presiden punya hubungan baik dg banyak negara. Pantas Anak Wabah susah sembuh nya dari hipnotis. Karena pentolan Anak Wabah bersama kaum pecatan terus framing membodohi. https://t.co/14mmz5F1NZ,Sat Apr 25 04:19:38 +0000 2026,in,0,0,0,0
2047892768572461378,@USER Udah turun sih sekarang sebelum perang meletus bahkan lebih dari 3jt tu antam,Sat Apr 25 04:17:38 +0000 2026,in,0,0,0,0
2047892229407334432,Mungkin memang warga +62 tidak terlalu mengerti tentang perang saudara perang pasifik yang paling mengerikan berada di dekat negeri ini perang Bougainville dan pernah ada mereka para BRA.,Sat Apr 25 04:15:30 +0000 2026,in,0,0,0,1
2047892096036778175,@USER dah siap perang....,Sat Apr 25 04:14:58 +0000 2026,in,0,0,0,0
2047891984074117263,@USER @USER perang agama ajalah blum tentu masuk surga smua aja ribet amat smua agama benar dan akan masuk surga menurut pengikutnya sdh beribut aja terus kayak persija sma persib wasitnya mui,Sat Apr 25 04:14:31 +0000 2026,in,0,0,0,0
2047891645199524132,Iran dakwa sebahagian besar keupayaan peluru berpandunya 'belum digunakan' dalam perang dengan AS #SHGlobal Jeneral Reza Talaei-Nik berkata sebahagian besar keupayaan peluru berpandu Iran masih belum digunakan #SinarHarian #global #perang #Iran #AS #Israel,Sat Apr 25 04:13:10 +0000 2026,in,1,0,1,0
2047891091152834996,#BBCA sudah dari desember 2025 sebelum ada perang blablabla... saya sudah ingatkan di posisi ini.. #indonesia sekarang dengarkan dan follow akun saya saya kasih insight yang belum orang pernah kasih... https://t.co/BUkKJaPGoX,Sat Apr 25 04:10:58 +0000 2026,in,0,0,0,0
2047885193495843057,@USER MENHAN KONOHA KEMANA . . KAPAL PERANG ITU LEWAT SUDAH BAYAR KARCIS MASUK KAH .. KONOHA KAN DI KENAL SBG NEGRI SARANG PENYAMUN ADA DUIT URUSAN LANCAR https://t.co/9PUdbyzgmG,Sat Apr 25 03:47:32 +0000 2026,in,1,0,0,0
2047885145445917001,genosida umat Islam dan yahudi di Andalusia tahun 1300-an sampai 1500-an mgk sekitar 2 jutaan Umat Muslim terbunuh oleh Katolik. Inkuisisi berdarah yang diajarkan Injil Perang salib pertama dipicu Paus Urbanus II pada 27 Nov 1095.Banyak Muslim terbunuh belum perang timur tengah,Sat Apr 25 03:47:21 +0000 2026,in,0,0,0,0
2047885117792936300,@USER genosida umat Islam dan yahudi di Andalusia tahun 1300-an sampai 1500-an mgk sekitar 2 jutaan Umat Muslim terbunuh oleh Katolik. Inkuisisi berdarah yang diajarkan Injil Perang salib pertama dipicu Paus Urbanus II pada 27 Nov 1095.Banyak Muslim terbunuh belum perang timur tengah,Sat Apr 25 03:47:14 +0000 2026,in,0,0,0,0
2047885116333244896,pembebasan termasuk perang di jalan Allah ). Terjemahan fitnah sebagai penindasan dibenarkan karena istilah ini digunakan untuk semua bentuk gangguan yang dapat menyesatkan manusia dan membuatnya kehilangan nilai-nilai spiritual (Lisan al- Arab). ¹⁶⁹. Rujukan pada,Sat Apr 25 03:47:14 +0000 2026,in,0,0,0,0
2047884150288650355,vote di mnet+ berasa perang ajg ,Sat Apr 25 03:43:23 +0000 2026,in,0,0,0,0
2047884113349337154,Kenapa kalo pas tidur siang mimpinya tuh aneh-aneh kalo gak kematian perang dan bencana,Sat Apr 25 03:43:15 +0000 2026,in,0,0,0,0
2047883946726511075,@USER Mending semua pejabat kirim ke gaza aja biar ngrasain perang... negara biar rakuat aja yg kelola...,Sat Apr 25 03:42:35 +0000 2026,in,0,0,0,0
2047883429170348285,Iran udah loyo ukhti akhi. klo masih punya stock duit &amp; senjata ngapain presidennya ngemis² ke garda revolusi minta perang berhenti. ,Sat Apr 25 03:40:32 +0000 2026,in,0,0,0,0
2047883419166904712,ㅤ 𝑷͟𝑬͟𝑵͟𝑨͟𝑭͟𝑰͟𝑨͟𝑵. Kisah ini memiliki latar belakang Perang Dunia II. Namun dialog dan beberapa peristiwa adalah fiksi dan karakter terkait hanyalah sebagai pendukung cerita. Setiap kesamaan dengan individu yang hidup atau yang telah tiada adalah kebetulan semata. ㅤ,Sat Apr 25 03:40:29 +0000 2026,in,0,1,1,0
2047883274203406841,Rakyat Palestin mengundi dalam Pilihan Raya Perbandaran pertama sejak perang Gaza #BHdunia Pilihan raya itu berlangsung dalam keadaan pilihan calon yang terhad dan ramai rakyat dilihat kecewa dengan situasi semasa. https://t.co/V9Ijn4jtmZ,Sat Apr 25 03:39:55 +0000 2026,in,0,0,0,0
2047883104904499626,@USER @USER @USER SG ga bisa bikin senjata sendiri. Indonesia bisa bikin kapal perang nanti KAAN PT PAL dan PT DI udah matang. Coba lihat UAE dan negara teluk punya manan canggih barat cuma buat pajangan untuk dihantam rudal buatan Iran. Kita bisa upgrade roket RX jadi rudal balistik btw,Sat Apr 25 03:39:14 +0000 2026,in,1,0,1,0
2047883053473952022,@USER @USER Jd kemaren perang yg menang siapa ya dej,Sat Apr 25 03:39:02 +0000 2026,in,0,0,0,0
2047882930329162177,@USER @USER @USER Pemberontakan tentu ada seperti pada Perang Tondano I dan Perang Tondano II tetapi Minahasa cepat dinetralisir karena adanya juga conflicts of interest antara para ukung maupun antara para sub-suku.,Sat Apr 25 03:38:33 +0000 2026,in,0,0,0,0
2047882756366217690,@USER okeee aku sama igoy tungguin kamu di medan perang.,Sat Apr 25 03:37:51 +0000 2026,in,0,0,1,0
2047882656445333800,Diplomasi Gagal Perang Sampai Kapan? https://t.co/ns981QsnHB via @USER,Sat Apr 25 03:37:27 +0000 2026,in,0,0,0,0
2047881418160951383,ini kok gak nyambung ya. kalian ini yang apa2 dikaitkan jadi perang gender apa ga pernah bersosialiasasi sih? kayak orang yang tau hidup dalam sosmed doang. kayak kaitan hidup ga ada pertimbangan lain misalnya faktor ekonomi kek semua nyambungnya ke gender. astagaaa gusti.,Sat Apr 25 03:32:32 +0000 2026,in,0,0,0,0
2047881055320015312,@USER itu cm kek tes fisik doang bjir kek anggaplah olahraga bukan kek perang mau masuk tni wkwkwk,Sat Apr 25 03:31:06 +0000 2026,in,0,0,0,0
2047881049779425308,GUYS ini bukan drama biasa. Ini perang dalam di Kemenkeu yang bikin negeri kita sakit beneran Bocoran kas negara cuma 3 minggu 40 perusahaan China under-invoicing + diduga ada oknum dalam yang lindungin Menteri tanda tangan e-sign kebijakan yang dia sendiri baru tau,Sat Apr 25 03:31:04 +0000 2026,in,1,0,1,0
2047881049284530580,@USER Mau cimol kak soalny kmren bkin sendiri meledak² berasa lagi perang ,Sat Apr 25 03:31:04 +0000 2026,in,0,0,0,0
2047880905281405020,TNI menggelar latihan operasi gabungan (Latopslagab) di perairan Karimun Jawa dengan melibatkan kekuatan besar dari matra laut dan udara. Sebanyak 20 Kapal Perang Republik Indonesia (KRI) dan jet tempur F-16 dikerahkan dalam skenario tempur modern. Dalam latihan ini TNI https://t.co/SPEdLW4xsA,Sat Apr 25 03:30:30 +0000 2026,in,0,0,0,0
2047872225597083710,Mungkin Amerika Serikat sudah mengantisipasi untuk mengawasi 3.000 kontainer milik Iran yang akan dikirim via darat dari Pakistan yang diduga berisi amunisi perang/militer. Blokade laut udara darat oleh Amerika terhadap Iran akan membuat Iran menyerah.,Sat Apr 25 02:56:00 +0000 2026,in,1,0,0,0
2047871811606790341,@USER Salah siapa? Ya rasanya salah kokowi kaka. Wong perang iran vs us juga salah kokowi.,Sat Apr 25 02:54:22 +0000 2026,in,0,0,0,0
2047871763388956958,@USER @USER @USER Iya bang benar emang lbh oke afgan kok dr indonesia di afgan mah cwokk cwoknya jd taliban perang mati sahid di indonesia mah rebahan main x yaping di afgan mah perang laki banget disini cewek mah wara wiri ke mall kmnamna di afgan mah di atur bang pokoknya mah enak di afgan,Sat Apr 25 02:54:10 +0000 2026,in,0,0,0,0
2047871635026571705,Minyak g naik banyak karena perang setelah itu banyak pabrik yang meledak dalam bulan ini sebuah kebetulan wow jika anda berfikir itu sebuah kebetulan anda sangat luar biasa jadi kita akan dipaksa lockdown part 2 akibat krisis minyak,Sat Apr 25 02:53:40 +0000 2026,in,0,0,0,0
2047871535713857894,Di Jakarta saat fajar Wakil Duta Besar 🇦🇺 Gita Kamath bergabung dengan anggota angkatan bersenjata 🇦🇺 🇳🇿 &amp; 🇮🇩 untuk upacara #AnzacDay memperingati personel militer 🇦🇺 &amp; 🇳🇿 yang telah bertugas di masa damai dan perang. #LestWeForget. https://t.co/T3wuL7hOvq,Sat Apr 25 02:53:16 +0000 2026,in,0,0,0,0
2047871363906675079,di twitter lg gemes2an di ig kyknya bentar lg bakal ada perang,Sat Apr 25 02:52:35 +0000 2026,in,0,0,0,0
2047871301025681507,@USER asik mulai pada perang sendiri2 ,Sat Apr 25 02:52:20 +0000 2026,in,0,0,0,0
2047871208310681832,Di Jakarta saat fajar Wakil Duta Besar 🇦🇺 Gita Kamath bergabung dengan anggota angkatan bersenjata 🇦🇺 🇳🇿 &amp; 🇮🇩 untuk upacara #AnzacDay memperingati personel militer 🇦🇺 &amp; 🇳🇿 yang telah bertugas di masa damai dan perang. #LestWeForget. https://t.co/rQY077hrmQ,Sat Apr 25 02:51:58 +0000 2026,in,0,0,0,0
2047870621858791739,@USER @USER Tapi dia PM yg paling banyak perang. Netanyahu+Trump itu kombinasi yg mematikan,Sat Apr 25 02:49:38 +0000 2026,in,0,0,0,0
2047869589917434311,@USER Loh dia jauh lebih munafik lho Menaikan harga ehem alih alih perang,Sat Apr 25 02:45:32 +0000 2026,in,1,0,0,0
2047869366021378170,@USER Iyaa aku semangat sambil ga sabar gesa perang sama efendi,Sat Apr 25 02:44:39 +0000 2026,in,0,0,0,0
2047868930451194022,● TRUMP Mungkin Akan Menanggung Konsekuensi Lebih Besar Dalam Perang Dengan Iran Menurut Senator Chris Murphy Penolakan Trump Untuk Mengakhiri Perang Akan Memperkuat Kendali Iran Atas Selat Hormuz dan Mempertahankan Harga Energi. https://t.co/FBB5aHxqrG,Sat Apr 25 02:42:55 +0000 2026,in,0,0,0,0
2047868598123938074,Pak Pur bisa bicara apa saja tentang ekonomi. Tetapi ia hanya tidak mampu menjaga kurs rupiah. Lalu perang Asia Barat dijadikan alasan padahal negeri jiran mata uangnya kokoh. Ayo Pak beresi kemelut!,Sat Apr 25 02:41:36 +0000 2026,in,0,0,0,0
2047868400811274667,@USER Waktu bangun berasa lagi di zona perang mungkin saya masih trauma,Sat Apr 25 02:40:48 +0000 2026,in,0,0,1,0
2047868351649878446,Lokasi persembunyian pejabat Israel selama perang berlangsung.,Sat Apr 25 02:40:37 +0000 2026,in,0,0,0,0
2047867666707484712,@USER @USER Hahaha bayangin aldi taher masuk ke dunia naruto kykny pas perang dia bakal bilang kyk gitu deh,Sat Apr 25 02:37:53 +0000 2026,in,0,0,0,0
2047867418538836018,@USER Pasti itu lagi perang batin ma logika otak. Isinya ini klo ku pegang tangannya boleh ga si? Ini kalo ku cium brutal aman kan ya? ,Sat Apr 25 02:36:54 +0000 2026,in,1,0,0,0
2047867022965686536,https://t.co/CBVooWZGjH Kelakuan penjahat terkutuk musuh manusia waras sedunia. Gara2 pembunuh ini perang dunia 3 bisa terjadi. Lucu dan gilanya ada saja buzzers pendukungnya yg gila dan goblok setengah mati.,Sat Apr 25 02:35:20 +0000 2026,in,0,0,0,0
2047867008759554526,Ini nenek dulu sebelum perang dunia ke 3,Sat Apr 25 02:35:17 +0000 2026,in,0,0,0,0
2047866957664559107,Di masa depan film dokumenter mengenai kegilaan Amerika Serikat dan Israel dalam perang Iran akan sangat epik.,Sat Apr 25 02:35:04 +0000 2026,in,0,0,0,0
2047866873342276071,Itulah sebabnya dia begitu bengis dan gemar melakukan pembantaian terhadap warga Palestina intinya semua ini hanya pelampiasan akibat sakit yang selama ini dirasakannya. Kendati demikian saat perang berlangsung dia lebih memilih untuk bersembunyi ke dalam bunker yang terletak https://t.co/9ZDxNLnUms,Sat Apr 25 02:34:44 +0000 2026,in,10,10,4,1
2047866375126102260,Indonesia Kutuk Keras Israel atas Gugurnya Praka Rico Pramudia Anggap sebagai Kejahatan Perang https://t.co/15vXp9VxST,Sat Apr 25 02:32:46 +0000 2026,in,0,0,0,0
2047865943972573644,@USER Dampaknya sangat mengerikan klo Raksasa Nuklir Dunia sampai perang https://t.co/ZE1Z5RN2Wh,Sat Apr 25 02:31:03 +0000 2026,in,2,0,0,0
2047865550584590806,Breaking !! Penumpukan terbesar Armada Perang AS sejak Perang Irak sekarang sedang berlangsung di Timur Tengah AS bersiap untuk putaran perang lagi dengan Iran Kemarin 25 pesawat pengisi bahan bakar dan pesawat angkut militer AS mendarat di Tel Aviv https://t.co/o30fsEenBZ,Sat Apr 25 02:29:29 +0000 2026,in,4,0,0,0
2047864725783162967,mari perang dengan laporan bulanan akhir ,Sat Apr 25 02:26:12 +0000 2026,in,13,1,17,0
2047863923152761291,Inilah alasan mengapa Iran begitu optimis untuk menghadapi skenario perang berikutnya selama 40 hari bertempur melawan koalisi AS dan zionis belum banyak stok rudal yang dikerahkan oleh Iran namun hasilnya mampu membuat AS kedodoran. Pada perang sebelumnya Iran hanya https://t.co/BpSSVPpVj0,Sat Apr 25 02:23:01 +0000 2026,in,36,17,2,0
2047863389767237798,Mendengar dan menyerap banyak cerita luar tanpa rasa kritis jg bikin kita disetir emosi dan populasi. Contoh : membaca hoax di medsos ikut perang gender. Tolong ya udah tua. Sukanya kok dikasih makan informasi kalau salah kita ikut luruskan.,Sat Apr 25 02:20:54 +0000 2026,in,0,0,1,0
2047862638143824288,@USER W punya kawan org lebanon dia crita hidupnya skrg ketar ketir mau pergi dri negaranya jg gimna soalnya kluarga di sna. Hidup berat tabungan lama2 terkuras akibat perang pdhl sm lokasi perang lumayan jauh. Gaji dia 12jt/bulan ttp g bikin dia secure,Sat Apr 25 02:17:55 +0000 2026,in,1,0,1,0
2047861966526677500,@USER Nah ini kalo hobi perang beda lagi nih wak,Sat Apr 25 02:15:14 +0000 2026,in,0,0,0,0
2047860602379677845,@USER @USER @USER Taiwan juga malah buku panduan menghadapi perang DRI pemerintah aj udah disebar DRI Thun kemarin,Sat Apr 25 02:09:49 +0000 2026,in,0,0,0,0
2047860561938141660,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Mgkn maksudnya nafsu wikwiknya yg besar soale tiap ada rampasan perang maka 32 tawanan wanita harus disisihkan sebagai JATAH TAIHAN utk memenuhi aspirasi urusan Selangkangan doi.. Saat disalif mewek minta ditemenin Bapanya giliran ada rampasan wanita.. GAGAH PERKOSA doi https://t.co/WDZCbsPRla,Sat Apr 25 02:09:40 +0000 2026,in,0,1,0,0
2047860355414810667,@USER @USER pencatatan jaman itu mostly pakai daun palem jd banyak yg rusak krn perang dan usia pencatatan di batu (prasasti) rata-rata untuk kerajaan fyi banyak jg catatan sejarah kita yg dibawa ke belanda ,Sat Apr 25 02:08:50 +0000 2026,in,0,0,0,0
2047860185130205440,Senang bergabung dengan keluarga tentara 🇦🇺 yang gugur di 🇮🇩 timur &amp; tamu lainnya di upacara #ANZACDay di Ambon di mana 1.000+ 🇦🇺personil dibaringkan selama Perang Dunia II. Saya menghormati anggota ADF yang terus menghadapi situasi berbahaya di seluruh dunia. #LestWeForget https://t.co/2aQfhdCi5a,Sat Apr 25 02:08:10 +0000 2026,in,0,1,0,0
2047859153834852736,@USER @USER @USER Lebih beban hinata ga sih yg cuma modal naruto-kun trs jadi layang2 pein eh habis itu diobatin sakura bahkan pas perang ada mayat neji di depannya eh malah cuma mikirin naruto,Sat Apr 25 02:04:04 +0000 2026,in,0,0,1,0
